alignment,dist,ecfp4,daylight,maj,min,hyb,sub
COc1cc(c(cn1)CN(C)Cc2cn(nn2)C)OC 1973019005,8,0.164556962025316,0.1640625,7,0,0,0
COc1cc(c(cn1)CN(C)Cc2cnn(c2)C)OC 1968433035,9,0.164556962025316,0.166666666666666,8,0,0,0
COc1cc(c(cn1)CN(C)Cc2ncn(n2)C)OC 2178356846,9,0.164556962025316,0.154440154440154,8,0,0,0
COc1cc(c(cn1)CN(C)Cc2nnc(s2)C)OC 1971546087,8,0.164556962025316,0.172549019607843,7,0,0,0
COc1ccc(c(c1)OC)CN(C)Cc2cc(cs2)Br 506808733,8,0.164556962025316,0.196172248803827,7,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2csc(c2)Br 116949922,8,0.164556962025316,0.186602870813397,6,1,0,1
COc1ccc(c(c1)OC)CN(C)Cc2nc(n[nH]2)O 92617125,9,0.164556962025316,0.166666666666666,7,0,1,1
COc1cc(c(cc1OC)SC)CN(C)Cc2ccc(o2)Cl 93611230,11,0.164556962025316,0.186440677966101,9,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2ccc(s2)Cl 506087138,11,0.164556962025316,0.169491525423728,9,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2ccn(n2)C 270758495,11,0.164556962025316,0.168032786885245,9,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2cn(nn2)C 341596096,9,0.164556962025316,0.158730158730158,7,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2cnn(c2)C 84318445,10,0.164556962025316,0.167381974248927,8,1,0,0
CCc1nn(c(c1Br)CN(C)Cc2cc(on2)C)CC 2165110415,10,0.164556962025316,0.192452830188679,8,1,0,0
CCCN(CC(=O)Nc1cc(no1)C)CC(=O)OCC 49947368,12,0.164556962025316,0.207964601769911,8,0,2,0
CCc1ccc(c(c1)OC)OC(=O)CCSCC(=O)O 1610063251,10,0.164556962025316,0.146118721461187,7,0,1,1
CCc1nc(ccc1NC(=O)CCCCC(C)C)OC 1616423105,10,0.164556962025316,0.2,5,0,3,1
COc1cc(c(cn1)CN(C)CCCCC(=O)N)OC 2195897547,12,0.164556962025316,0.162393162393162,9,0,1,0
COc1cc(c(cn1)CN(C)CCCCC(=O)O)OC 1971349040,12,0.164556962025316,0.163865546218487,9,0,1,0
COc1cc(c(cn1)CN(C)CCOCC(=O)N)OC 2241026144,12,0.164556962025316,0.163793103448275,9,0,1,0
CCCCC[C@@H](NC(=O)Cc1cc(no1)C)C(=O)OC 845726677,11,0.164556962025316,0.178861788617886,5,0,4,0
CCCCC[C@H](NC(=O)Cc1cc(no1)C)C(=O)OC 845726678,11,0.164556962025316,0.178861788617886,5,0,4,0
CCOC(=O)CN(CC(=O)Nc1cc(no1)C)C(C)C 49000529,12,0.164556962025316,0.214611872146118,7,0,3,0
CCc1nc(ccc1NC(=O)C[C@@H](C)CC(C)C)OC 1289462701,10,0.164556962025316,0.202479338842975,5,0,3,1
CCc1nc(ccc1NC(=O)C[C@H](C)CC(C)C)OC 1289462700,10,0.164556962025316,0.202479338842975,5,0,3,1
COc1ccc(c(n1)OC)NC(=O)C[C@@H](C)NC(=O)N 654631929,9,0.164556962025316,0.269058295964125,5,0,2,1
COc1ccc(c(n1)OC)NC(=O)C[C@H](C)NC(=O)N 654631930,9,0.164556962025316,0.269058295964125,5,0,2,1
COc1cc(c(cc1OCCn2cncn2)Br)C=O 265981621,11,0.164556962025316,0.168831168831168,7,1,1,0
CNC[C@@H](C)C[C@@H](C)Cc1cc(c(cc1OC)OC)Br 2295471972,11,0.164383561643835,0.167487684729064,5,1,3,0
CNC[C@@H](C)C[C@H](C)Cc1cc(c(cc1OC)OC)Br 2295471974,11,0.164383561643835,0.167487684729064,5,1,3,0
CNC[C@H](C)C[C@@H](C)Cc1cc(c(cc1OC)OC)Br 2295471975,11,0.164383561643835,0.167487684729064,5,1,3,0
CNC[C@H](C)C[C@H](C)Cc1cc(c(cc1OC)OC)Br 2295471973,11,0.164383561643835,0.167487684729064,5,1,3,0
COc1cc(c(cc1N)CCCN2CCCC2)OC 58267340,11,0.164179104477611,0.230366492146596,6,0,3,0
CCc1ccc(c(c1)OC)OC(=O)CN2CC[C@@H](C2)C 847623667,9,0.1625,0.136150234741784,6,0,2,1
CCc1ccc(c(c1)OC)OC(=O)CN2CC[C@H](C2)C 847623665,9,0.1625,0.136150234741784,6,0,2,1
COc1cc(c(cn1)CN(C)C[C@@H]2COC(=O)C2)OC 2196165998,10,0.1625,0.153543307086614,7,0,2,0
COc1cc(c(cn1)CN(C)C[C@H]2COC(=O)C2)OC 2196165997,10,0.1625,0.153543307086614,7,0,2,0
COc1cc(c(cn1)CN(C)Cc2cc(co2)Br)OC 2177514490,9,0.1625,0.188755020080321,8,0,0,0
COc1cc(c(cn1)CN(C)Cc2ccc(s2)Cl)OC 1968427035,10,0.1625,0.180722891566265,9,0,0,0
COc1cc(c(cn1)CN(C)Cc2coc(c2)Br)OC 2177473032,8,0.1625,0.169354838709677,7,0,0,0
COc1cc(c(cn1)CN(C)Cc2nc(ns2)C)OC 2177468969,9,0.1625,0.155893536121673,8,0,0,0
COc1cc(c(cn1)CN(C)Cc2nnc(s2)Cl)OC 2177474150,9,0.1625,0.175572519083969,8,0,0,0
COc1cc(ccc1OC(=O)C[C@@H]2CC[C@@H](C2)C)C#N 164625807,10,0.1625,0.155339805825242,6,0,3,1
COc1cc(ccc1OC(=O)C[C@@H]2CC[C@H](C2)C)C#N 164625701,10,0.1625,0.155339805825242,6,0,3,1
COc1cc(ccc1OC(=O)C[C@H]2CC[C@@H](C2)C)C#N 164625617,10,0.1625,0.155339805825242,6,0,3,1
COc1cc(ccc1OC(=O)C[C@H]2CC[C@H](C2)C)C#N 164625517,10,0.1625,0.155339805825242,6,0,3,1
COc1ccc(c(c1)OC)CN(C)Cc2cnc(s2)Br 1139915397,9,0.1625,0.189189189189189,8,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2cnc(s2)N 261972597,9,0.1625,0.193693693693693,8,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2csc(n2)Br 1137582810,9,0.1625,0.179372197309417,7,1,0,1
COc1ccc(c(c1)OC)CN(C)Cc2nc(cs2)Br 1137780745,9,0.1625,0.185840707964601,8,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2ncc(s2)Br 679979415,8,0.1625,0.174672489082969,7,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2ncc(s2)I 589157794,8,0.1625,0.180616740088105,7,0,0,1
COc1ccc(c(n1)OC)CN(C)Cc2cc([nH]n2)C 19811535,7,0.1625,0.171548117154811,6,0,0,1
COc1ccc(c(n1)OC)NC(=O)CN2CC[C@@H](C2)C 654631437,8,0.1625,0.243243243243243,5,0,2,1
COc1ccc(c(n1)OC)NC(=O)CN2CC[C@H](C2)C 654631438,8,0.1625,0.243243243243243,5,0,2,1
COc1cc(c(cc1OC)SC)CN(C)C[C@@H]2CCC(=O)O2 851782166,12,0.1625,0.144578313253012,9,1,1,0
COc1cc(c(cc1OC)SC)CN(C)C[C@H]2CCC(=O)O2 851782165,12,0.1625,0.144578313253012,9,1,1,0
CCn1ccc(c1)CN(C)Cc2cc(c(cc2OC)OC)F 651785082,9,0.1625,0.203619909502262,7,1,0,1
COc1cc(ccc1NC(=O)CCOCC(C)C)SC 487444761,9,0.1625,0.231884057971014,3,1,3,1
COc1cc(ccc1OC(=O)CSCCC(C)C)C#N 98098613,11,0.1625,0.13953488372093,7,0,2,1
C=CC(=O)NCCC(=O)Nc1ccc(nc1OC)OC 746148776,9,0.1625,0.252212389380531,6,0,1,1
CC[C@@H](C)C[C@@H](NC(=O)Cc1cc(no1)C)C(=O)OC 573975549,11,0.1625,0.177685950413223,5,0,4,0
CC[C@H](C)C[C@@H](NC(=O)Cc1cc(no1)C)C(=O)OC 573975551,11,0.1625,0.177685950413223,5,0,4,0
CC[C@H](C)C[C@H](NC(=O)Cc1cc(no1)C)C(=O)OC 573975550,11,0.1625,0.177685950413223,5,0,4,0
COc1cc(ccc1OC(=O)C[C@H](C)CC(=O)O)C#N 1599347699,10,0.1625,0.145631067961165,6,0,2,2
C=C(CNCC)CN(C)Cc1cnc(cc1OC)OC 2177474637,10,0.1625,0.160869565217391,7,0,1,1
COc1cc(c(cc1OCCc2cn(nn2)C)F)Br 2142477733,9,0.1625,0.170212765957446,5,1,1,0
COc1cc(c(cc1OCCc2cnn(c2)C)F)Br 2142473057,10,0.1625,0.199052132701421,6,1,1,0
COc1cc(c(cc1OCCn2cc(cn2)Br)F)Br 2142489848,10,0.1625,0.205479452054794,6,1,1,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@@H]2CO[C@@H](C2)C)OC 2295428970,9,0.162162162162162,0.163716814159292,3,1,4,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@@H]2CO[C@H](C2)C)OC 2295428971,9,0.162162162162162,0.163716814159292,3,1,4,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@H]2CO[C@@H](C2)C)OC 2295428969,9,0.162162162162162,0.163716814159292,3,1,4,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@H]2CO[C@H](C2)C)OC 2295428972,9,0.162162162162162,0.163716814159292,3,1,4,0
CCNC[C@@H](C)C[C@@H](C)Cc1ccc(cc1OC)OC 2176775645,11,0.162162162162162,0.160621761658031,5,0,4,1
CCNC[C@@H](C)C[C@H](C)Cc1ccc(cc1OC)OC 2176775644,11,0.162162162162162,0.160621761658031,5,0,4,1
CCNC[C@H](C)C[C@@H](C)Cc1ccc(cc1OC)OC 2176775647,11,0.162162162162162,0.160621761658031,5,0,4,1
CCNC[C@H](C)C[C@H](C)Cc1ccc(cc1OC)OC 2176775646,11,0.162162162162162,0.160621761658031,5,0,4,1
CCNC[C@@H](C)C[C@H](C)Cc1cc(c(cc1OC)Cl)Cl 2279060105,12,0.162162162162162,0.17910447761194,6,0,4,0
COc1cc(c(cc1C)NCC[C@@H]2CC[C@@H](C2)N)C 2106189235,11,0.162162162162162,0.195876288659793,5,0,4,0
COc1cc(c(cc1C)NCC[C@@H]2CC[C@H](C2)N)C 2106189237,11,0.162162162162162,0.195876288659793,5,0,4,0
COc1cc(c(cc1C)NCC[C@H]2CC[C@@H](C2)N)C 2106189236,11,0.162162162162162,0.195876288659793,5,0,4,0
COc1cc(c(cc1C)NCC[C@H]2CC[C@H](C2)N)C 2106189238,11,0.162162162162162,0.195876288659793,5,0,4,0
CC[C@@H]1CN(CCN1CC(=O)Nc2cc(no2)C)CC 451732362,12,0.160493827160493,0.221698113207547,7,0,4,0
CC[C@H]1CN(CCN1CC(=O)Nc2cc(no2)C)CC 451732363,12,0.160493827160493,0.221698113207547,7,0,4,0
CCc1cc(ccc1OC(=O)Cc2ccc(o2)C)C#N 799440078,9,0.160493827160493,0.147679324894514,8,0,0,1
CCc1nc(ccc1NC(=O)C[C@@H]2CC[C@@H](C2)C)OC 1627184329,9,0.160493827160493,0.2,5,0,3,1
CCc1nc(ccc1NC(=O)C[C@@H]2CC[C@H](C2)C)OC 1627184331,9,0.160493827160493,0.2,5,0,3,1
CCc1nc(ccc1NC(=O)C[C@H]2CC[C@@H](C2)C)OC 1627184330,9,0.160493827160493,0.2,5,0,3,1
CCc1nc(ccc1NC(=O)C[C@H]2CC[C@H](C2)C)OC 1627184328,9,0.160493827160493,0.2,5,0,3,1
COc1cc(c(cn1)CN(C)Cc2c[nH]c(=N)o2)OC 2177474784,10,0.160493827160493,0.161654135338345,9,0,0,0
COc1cc(c(cn1)CN(C)Cc2cc(cs2)Br)OC 1968841069,9,0.160493827160493,0.17063492063492,8,0,0,0
COc1cc(c(cn1)CN(C)Cc2csc(c2)Br)OC 1968931565,9,0.160493827160493,0.164,7,1,0,0
COc1cc(c(cn1)CN(C)Cc2n[nH]c(=N)s2)OC 2177470228,9,0.160493827160493,0.14760147601476,8,0,0,0
COc1cc(ccc1CN(C)Cc2nnc(o2)C)C#N 595700346,9,0.160493827160493,0.189189189189189,8,0,0,1
Cn1cc(cn1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368909835,9,0.160493827160493,0.203539823008849,7,1,0,0
Cn1cc(cn1)CC(=O)Nc2cc(c(cc2F)CO)F 2368829943,9,0.160493827160493,0.210762331838565,7,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2cnc(s2)N 262003946,11,0.160493827160493,0.167330677290836,9,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2nc(cs2)Br 1204249903,11,0.160493827160493,0.16078431372549,9,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2nc(n[nH]2)O 92618816,11,0.160493827160493,0.138339920948616,8,1,1,0
COc1cc(c(cc1OC)SC)CN(C)Cc2ncc(s2)Br 541235482,10,0.160493827160493,0.155038759689922,8,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cn2cc(cn2)Br 151940430,10,0.160493827160493,0.181069958847736,8,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cn2cc(cn2)I 741240520,10,0.160493827160493,0.1875,8,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cn2ccc(n2)Br 767971804,12,0.160493827160493,0.182186234817813,10,1,0,0
Cc1nc(n[nH]1)NC(=O)Cc2cc3c(cc2C#N)OCO3 1852147755,7,0.160493827160493,0.189922480620155,6,0,0,1
CCCCN(C)C(=O)CSCC(=O)Nc1cc(no1)C 156376860,12,0.160493827160493,0.199095022624434,7,0,3,0
CCc1nc(ccc1NC(=O)CSCCC(C)C)OC 1537100203,10,0.160493827160493,0.20242914979757,6,0,2,1
C=CCCC[C@@H](NC(=O)Cc1cc(no1)C)C(=O)OC 928318898,12,0.160493827160493,0.172,5,0,5,0
C=CCCC[C@H](NC(=O)Cc1cc(no1)C)C(=O)OC 928318899,12,0.160493827160493,0.172,5,0,5,0
COc1cc(c(cc1NC(=O)C[C@H](C)NC(=O)N)Br)C 655002264,9,0.160493827160493,0.28780487804878,4,1,2,0
CCc1nc(ccc1NC(=O)C[C@H](N)CC(C)C)OC 1578294707,10,0.160493827160493,0.204081632653061,4,0,4,1
COc1cc(c(cn1)CN(C)C[C@@H](O)CC(=O)O)OC 2177531689,11,0.160493827160493,0.1625,7,0,2,1
COc1cc(c(cn1)CN(C)C[C@H](O)CC(=O)O)OC 2177531690,11,0.160493827160493,0.1625,7,0,2,1
Cc1nnc(s1)CCNc2nc(c(cc2Cl)CO)C 2101559211,11,0.160493827160493,0.19172932330827,8,0,1,0
COc1cc(c(cc1OCCc2c[nH]c(=N)s2)F)Br 2142467715,11,0.160493827160493,0.163934426229508,7,1,1,0
COc1cc(c(cc1OCCn2cc(cn2)N)F)Br 2142471413,10,0.160493827160493,0.209090909090909,6,1,1,0
COc1cc(c(cc1OCCn2ccc(=N)[nH]2)F)Br 2142469795,12,0.160493827160493,0.173160173160173,8,1,1,0
COc1ccc(c(c1)OC)CN(C)Cc2ccn(c2)C 271032076,8,0.16,0.197044334975369,7,0,0,1
COc1ccc(c(c1)OC)CN(C)Cc2nnn(n2)C 194431244,8,0.16,0.1875,7,0,0,1
COc1cc(c(cc1Br)[C@H](Cl)C[C@@H]2CC[C@@H](O2)C)OC 2295429274,10,0.16,0.168831168831168,5,1,3,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@@H]2CC[C@H](O2)C)OC 2295429271,10,0.16,0.168831168831168,5,1,3,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@H]2CC[C@@H](O2)C)OC 2295429273,10,0.16,0.168831168831168,5,1,3,0
COc1cc(c(cc1Br)[C@H](Cl)C[C@H]2CC[C@H](O2)C)OC 2295429272,10,0.16,0.168831168831168,5,1,3,0
COc1cc(c(cc1OCC[C@@H]2CCOC2)Br)C=O 1325383225,12,0.16,0.15566037735849,5,1,4,0
COc1cc(c(cc1OCC[C@H]2CCOC2)Br)C=O 1325383227,12,0.16,0.15566037735849,5,1,4,0
COc1cc(c(cn1)CN(C)Cc2c[nH]c(=N)s2)OC 2177479317,10,0.158536585365853,0.160447761194029,9,0,0,0
COc1cc(c(cn1)CN(C)Cc2cnc(s2)Br)OC 2177470601,10,0.158536585365853,0.165354330708661,9,0,0,0
COc1cc(c(cn1)CN(C)Cc2csc(n2)Br)OC 2177473103,10,0.158536585365853,0.160919540229885,8,1,0,0
COc1cc(c(cn1)CN(C)Cc2nc(cs2)Br)OC 2368892354,10,0.158536585365853,0.164794007490636,9,0,0,0
COc1cc(c(cn1)CN(C)Cc2ncc(s2)Br)OC 2177472149,9,0.158536585365853,0.152985074626865,8,0,0,0
COc1cc(ccc1CN(C)Cc2ccc(s2)C)C#N 120824840,10,0.158536585365853,0.165094339622641,9,0,0,1
COc1cc(ccc1CN(C)Cc2ccn(n2)C)C#N 1473876775,11,0.158536585365853,0.183856502242152,10,0,0,1
COc1cc(ccc1CN(C)Cc2cn(nn2)C)C#N 595760451,9,0.158536585365853,0.164502164502164,8,0,0,1
COc1cc(ccc1CN(C)Cc2cnn(c2)C)C#N 120491550,10,0.158536585365853,0.179245283018867,9,0,0,1
COc1cc(ccc1CN(C)Cc2nnc(s2)C)C#N 595886330,9,0.158536585365853,0.171052631578947,8,0,0,1
COc1cc(c(cc1C)NC(=O)N=c2cc([nH][nH]2)C)Cl 344711439,6,0.158536585365853,0.298701298701298,3,0,2,0
COc1cc(c(cc1O)CN(C)Cc2ccc(s2)C)Br 491194041,10,0.158536585365853,0.163636363636363,9,0,0,0
COc1cc(c(cc1O)CN(C)Cc2cn(nn2)C)Br 668605514,9,0.158536585365853,0.170212765957446,8,0,0,0
COc1cc(c(cc1O)CN(C)Cc2nnc(s2)C)Br 668774380,9,0.158536585365853,0.168831168831168,8,0,0,0
C=CCOC[C@@H](NC(=O)Cc1cc(no1)C)C(=O)OC 581374349,12,0.158536585365853,0.178423236514522,6,0,4,0
C=CCOC[C@H](NC(=O)Cc1cc(no1)C)C(=O)OC 581374350,12,0.158536585365853,0.178423236514522,6,0,4,0
COc1cc(c(cc1Cl)C=NNC2=NC[C@H](N2)C)Cl 779798363,8,0.158536585365853,0.196428571428571,5,0,1,0
N#Cc1cc(c(cc1Cl)NCCc2csc(c2)Br)F 2128725054,10,0.158536585365853,0.171673819742489,6,1,1,0
N#Cc1cc(c(cc1Cl)NCCn2cc(cn2)Cl)F 2120889600,10,0.158536585365853,0.19047619047619,7,0,1,0
Cc1cc(c(nc1C)NCCc2cc(no2)Br)CO 2228874198,11,0.158536585365853,0.209737827715355,8,0,1,0
N#Cc1cc(c(cc1NCCc2csc(c2)Br)Cl)F 2128726143,10,0.158536585365853,0.174468085106382,6,1,1,0
N#Cc1cc(c(cc1NCCn2cc(cn2)Cl)Cl)F 2128014854,10,0.158536585365853,0.1931330472103,7,0,1,0
CCc1ccc(c(c1)OC)O[C@@H](C)CCNCC(C)C 2143431029,12,0.157894736842105,0.133663366336633,5,0,5,1
CCc1ccc(c(c1)OC)O[C@@H](C)CNCCC(C)C 232356671,12,0.157894736842105,0.133663366336633,7,0,3,1
CCc1ccc(c(c1)OC)O[C@H](C)CCNCC(C)C 2143431030,12,0.157894736842105,0.133663366336633,5,0,5,1
CCc1ccc(c(c1)OC)O[C@H](C)CNCCC(C)C 232356673,12,0.157894736842105,0.133663366336633,7,0,3,1
COc1ccc(c(c1)OC)CN(C)CCNCC(C)C 228278611,11,0.157894736842105,0.177419354838709,5,0,4,1
CNC(=O)CONC(=O)Cc1ccc(cc1OC)OC 169856129,8,0.157894736842105,0.1875,5,0,1,1
Cc1cc(sn1)CNCc2cc(c(cc2CO)F)F 2143119597,11,0.157894736842105,0.131914893617021,8,1,0,0
COc1cc(c(cc1F)CN(C)CC2CN(C2)C)OC 668538584,10,0.157142857142857,0.190721649484536,6,1,2,0
COc1cc(ccc1CN(C)Cc2ccc(s2)Cl)C#N 120490207,11,0.156626506024096,0.179723502304147,10,0,0,1
COc1cc(c(cc1O)CN(C)Cc2cc(cs2)Br)Br 1204504944,10,0.156626506024096,0.171945701357466,9,0,0,0
COc1cc(c(cc1O)CN(C)Cc2csc(c2)Br)Br 1657256781,10,0.156626506024096,0.168181818181818,8,1,0,0
Cn1cc(cn1)NC(=O)Cc2cc3c(cc2C#N)OCO3 1851476773,8,0.156626506024096,0.181102362204724,7,0,0,1
Cn1ccc(=NC(=O)Cc2cc3c(cc2C#N)OCO3)[nH]1 1852236520,10,0.156626506024096,0.139285714285714,8,0,1,1
Cc1nc(c(cc1CO)Cl)NCCc2cn(cn2)C 2101562004,11,0.156626506024096,0.191011235955056,8,0,1,0
Cc1nc(c(cc1CO)Cl)NCCc2cn(nn2)C 2101476791,11,0.156626506024096,0.186813186813186,8,0,1,0
Cc1nc(c(cc1CO)Cl)NCCc2cnn(c2)C 2101487276,12,0.156626506024096,0.189723320158102,9,0,1,0
Cc1nc(c(cc1CO)Cl)NCCc2csc(c2)Br 2128726686,12,0.156626506024096,0.177121771217712,8,1,1,0
Cc1nc(c(cc1CO)Cl)NCCc2ncn(n2)C 2101493656,12,0.156626506024096,0.18796992481203,9,0,1,0
N#Cc1cc(c(cc1Cl)NCCn2cc(cn2)Br)F 2120886947,10,0.156626506024096,0.183760683760683,7,0,1,0
N#Cc1cc(c(cc1Cl)NCCn2cc(cn2)I)F 2120887376,10,0.156626506024096,0.193965517241379,7,0,1,0
N#Cc1cc(c(cc1Cl)NCCn2cc(cn2)N)F 2120888305,10,0.156626506024096,0.188841201716738,7,0,1,0
N#Cc1cc(c(cc1Cl)NCCn2cc(nn2)Br)F 1878233332,10,0.156626506024096,0.189873417721519,7,0,1,0
N#Cc1cc(c(cc1Cl)NCCn2cnc(c2)I)F 2228837130,11,0.156626506024096,0.19298245614035,8,0,1,0
N#Cc1cc(c(cc1Cl)NCCn2ncc(n2)Br)F 2123092248,11,0.156626506024096,0.178571428571428,8,0,1,0
Cc1cc(c(cc1N)C#N)NCCc2cc(no2)Br 2228877256,11,0.156626506024096,0.232142857142857,8,0,1,0
N#Cc1cc(c(cc1NCCn2cc(cn2)Br)Cl)F 2128014118,10,0.156626506024096,0.186440677966101,7,0,1,0
N#Cc1cc(c(cc1NCCn2cc(cn2)I)Cl)F 2128010709,10,0.156626506024096,0.196581196581196,7,0,1,0
N#Cc1cc(c(cc1NCCn2cc(cn2)N)Cl)F 2128010512,10,0.156626506024096,0.191489361702127,7,0,1,0
N#Cc1cc(c(cc1NCCn2cc(nn2)Br)Cl)F 1878233375,10,0.156626506024096,0.192468619246861,7,0,1,0
N#Cc1cc(c(cc1NCCn2cnc(c2)I)Cl)F 2228838898,11,0.156626506024096,0.195652173913043,8,0,1,0
N#Cc1cc(c(cc1NCCn2ncc(n2)Br)Cl)F 2128009711,11,0.156626506024096,0.181415929203539,8,0,1,0
COc1cc(c(cn1)CN(C)Cc2nnn(n2)C)OC 2177470544,9,0.155844155844155,0.161290322580645,8,0,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2ccn(c2)C 93611265,10,0.155844155844155,0.166666666666666,8,1,0,0
COc1cc(c(cc1OC)SC)CN(C)Cc2nnn(n2)C 193379962,10,0.155844155844155,0.154811715481171,8,1,0,0
C=C(C)CCCCN(C)Cc1ccc(cc1OC)OC 2287466131,9,0.155844155844155,0.18041237113402,6,0,1,2
COc1cc(ccc1CN(C)Cc2cc(cs2)Br)C#N 120627319,10,0.154761904761904,0.173515981735159,9,0,0,1
COc1cc(ccc1CN(C)Cc2csc(c2)Br)C#N 120701535,10,0.154761904761904,0.168181818181818,8,1,0,1
Cc1ccc(s1)C[C@H](C)Nc2nc(c(cc2Cl)CO)C 2157686159,12,0.154761904761904,0.167272727272727,10,0,1,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N=c2ccn([nH]2)C 436498657,10,0.154761904761904,0.200836820083682,8,0,1,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CC[C@@H](C2)C 1562905687,10,0.154761904761904,0.253807106598984,6,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CC[C@H](C2)C 1562905684,10,0.154761904761904,0.253807106598984,6,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@@H]2CNC(=O)C2 417141123,10,0.154761904761904,0.25233644859813,7,0,2,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CC[C@@H](C2)C 1562905685,10,0.154761904761904,0.253807106598984,6,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CC[C@H](C2)C 1562905686,10,0.154761904761904,0.253807106598984,6,0,3,0
Cc1cc(c(cc1N(C)C)C#N)NC(=O)N[C@H]2CNC(=O)C2 417141122,10,0.154761904761904,0.25233644859813,7,0,2,0
Cc1cn(nn1)CCNc2nc(c(cc2Cl)C#N)C 2094298462,11,0.154761904761904,0.198501872659176,8,0,1,0
Cc1cnn(c1)CCNc2nc(c(cc2Cl)C#N)C 292565975,11,0.154761904761904,0.194756554307116,8,0,1,0
Cc1csc(n1)CCNc2nc(c(cc2Cl)C#N)C 388387509,12,0.154761904761904,0.17910447761194,9,0,1,0
Cc1nc(c(cc1C#N)Cl)NCCc2cc(n[nH]2)O 392862365,12,0.154761904761904,0.198501872659176,8,0,2,0
Cc1nc(c(cc1CO)Cl)NCCn2cc(cn2)I 2101481095,12,0.154761904761904,0.201492537313432,9,0,1,0
Cc1nc(c(cc1CO)Cl)NCCn2cc(nn2)Br 1878209227,12,0.154761904761904,0.197802197802197,9,0,1,0
Cc1nc(cs1)CCNc2nc(c(cc2Cl)C#N)C 291027518,12,0.154761904761904,0.172161172161172,8,1,1,0
Cc1ncc(s1)CCNc2nc(c(cc2Cl)C#N)C 812461852,12,0.154761904761904,0.173431734317343,9,0,1,0
COc1ccc(c(c1)OC)CN(C)Cc2ccc(o2)Br 130673310,9,0.153846153846153,0.217391304347826,8,0,0,1
C[C@@H]1C[C@H](CO1)CC(=O)Nc2cc(c(cc2F)CCl)F 2368830789,10,0.153846153846153,0.178260869565217,5,1,3,0
COc1cc(c(cn1)CN(C)CCNCC(C)C)OC 2177507416,12,0.153846153846153,0.155555555555555,6,0,4,0
COc1cc(ccc1NC(=O)CCCOC(C)C)SC 192701948,8,0.153846153846153,0.23671497584541,2,1,3,1
COc1cc(ccc1NC(=O)CCSCC(=O)N)CN 2153317137,10,0.153846153846153,0.284313725490196,7,0,1,1
CN(C)CCNCC(=O)Nc1cc(c(cc1F)CO)F 2368833523,12,0.153846153846153,0.192118226600985,8,1,1,0
COCCN(C)CC(=O)Cc1ccc(nc1OC)OC 2203171710,10,0.153846153846153,0.138775510204081,7,0,1,1
CCNC[C@@H](C)C[C@@H](C)Cc1cc(c(cc1OC)C)Br 2176775465,12,0.153846153846153,0.134615384615384,5,1,4,0
CCNC[C@@H](C)C[C@H](C)Cc1cc(c(cc1OC)C)Br 2176775467,12,0.153846153846153,0.134615384615384,5,1,4,0
CCNC[C@H](C)C[C@@H](C)Cc1cc(c(cc1OC)C)Br 2176775464,12,0.153846153846153,0.134615384615384,5,1,4,0
CCNC[C@H](C)C[C@H](C)Cc1cc(c(cc1OC)C)Br 2176775466,12,0.153846153846153,0.134615384615384,5,1,4,0
CCNC[C@@H](C)C[C@@H](C)Cc1cc(c(cc1C)OC)Br 2198629554,12,0.153846153846153,0.133971291866028,5,1,4,0
CCNC[C@@H](C)C[C@H](C)Cc1cc(c(cc1C)OC)Br 2198629556,12,0.153846153846153,0.133971291866028,5,1,4,0
CCNC[C@H](C)C[C@@H](C)Cc1cc(c(cc1C)OC)Br 2198629553,12,0.153846153846153,0.133971291866028,5,1,4,0
